fire_name,year,fire_id,fire_segid,database,state,response,stormdate,gaugedist_m,stormstart,stormend,stormdur_h,stormaccum_mm,stormavgi_mmh,peak_i15_mmh,peak_i30_mmh,peak_i60_mmh,contributingarea_km2,prophm23,dnbr1000,kf,acc015_mm,acc030_mm,acc060_mm,geom,lon,lat,SiteID,NB,GR,GS,SH,TU,TL,dom,Fine fuel load,SAV,Packing ratio,Extinction moisture content,Igneous,Metamorphic,Sedimentary,Unconsolidated,domrt
Schultz,2010,scz,scz_2097,Test,AZ,0,27,2822.74,2010-07-27 19:13:00,2010-07-27 22:01:00,2.7476304066271684,13.428031496386868,5.0,10.98594615360711,10.573768567445475,6.8641005887239315,1.0746471,0.596927948,0.194982773,0.0,2.756107648258855,4.678072426146603,6.786193301977042,POINT (-111.62937901525768 35.300930605529814),-111.62937901525768,35.300930605529814,388,0.006580550816475749,0.47477455520350964,0.30181168250873347,0.08879681533837029,0.0023559996750345275,0.12568039645787635,GR2,1.942868825646059,1734.1760713117435,0.0054474329407916255,15.91756624141315,0.9999999999999983,0.0,0.0,0.0,Igneous
Schultz,2010,scz,scz_2097,Test,AZ,0,1,2822.74,2010-08-01 10:39:00,2010-08-01 13:42:00,3.1401400862443634,15.67506622895693,5.24590164,12.06736113421346,7.992413546190095,7.3497030983245395,1.0746471,0.596927948,0.194982773,0.0,2.7087331917526467,3.782214567746183,7.499010028215613,POINT (-111.62937901525768 35.300930605529814),-111.62937901525768,35.300930605529814,388,0.006580550816475749,0.47477455520350964,0.30181168250873347,0.08879681533837029,0.0023559996750345275,0.12568039645787635,GR2,1.942868825646059,1734.1760713117435,0.0054474329407916255,15.91756624141315,0.9999999999999983,0.0,0.0,0.0,Igneous
Schultz,2010,scz,scz_2351,Test,AZ,0,27,1207.47,2010-07-27 19:13:00,2010-07-27 22:01:00,2.66113852487327,13.404994685715327,5.0,11.279778871347302,10.923784829883708,6.476191907213769,0.1264842,0.652231598,0.087698685,0.33,2.796614893141076,4.834390264255087,6.840392754505629,POINT (-111.61061487416403 35.29214522403393),-111.61061487416403,35.29214522403393,391,0.0,0.8517406962785115,0.0894357743097239,0.058823529411764705,0.0,0.0,GR2,1.5209183673469384,1789.189675870348,0.0017686134453781517,15.0,0.9999999999999997,0.0,0.0,0.0,Igneous
Schultz,2010,scz,scz_2351,Test,AZ,0,1,1207.47,2010-08-01 10:39:00,2010-08-01 13:42:00,3.2286419635659014,17.463121095598062,5.24590164,11.373710794429849,8.430141393732363,8.382133909115135,0.1264842,0.652231598,0.087698685,0.33,2.9061477875533406,3.9722439574302815,7.78122605184876,POINT (-111.61061487416403 35.29214522403393),-111.61061487416403,35.29214522403393,391,0.0,0.8517406962785115,0.0894357743097239,0.058823529411764705,0.0,0.0,GR2,1.5209183673469384,1789.189675870348,0.0017686134453781517,15.0,0.9999999999999997,0.0,0.0,0.0,Igneous
Station,2009,stn,stn_10015,Training,CA,0,12,623.202565,2009-12-10 21:14:00,2009-12-11 07:10:00,9.286831159062928,22.677568913462032,2.21,10.738211838095285,9.03238724371564,7.271438689792301,0.0341421,0.709199371,0.256208191,0.24,2.6830063062426386,4.516392869087651,7.368093455326858,POINT (-118.12589782514735 34.326457941188686),-118.12589782514735,34.326457941188686,399,0.00963855421686747,0.9373493975903614,0.05301204819277108,0.0,0.0,0.0,GR2,1.1444038929440388,1820.4355231143552,0.0016245742092457426,15.0,0.9999999999999939,0.0,0.0,0.0,Igneous
Station,2009,stn,stn_10017,Training,CA,0,12,581.430338,2009-12-10 21:14:00,2009-12-11 07:10:00,9.619023504598452,21.02478105373499,2.21,12.061810697752334,8.317013068472843,7.507846140410768,0.3716773,0.590495796,0.261222199,0.1699257,3.070279966917677,4.9395429685099765,6.725969523546016,POINT (-118.12547603742786 34.32743123212359),-118.12547603742786,34.32743123212359,400,0.007611097471151486,0.573041983795728,0.4193469187331206,0.0,0.0,0.0,GR2,1.522563087580406,1822.9579416130628,0.0019645324096981697,15.0,1.0000000000000004,0.0,0.0,0.0,Igneous
Station,2009,stn,stn_10061,Training,CA,0,12,503.421589,2009-12-10 21:14:00,2009-12-11 07:10:00,9.226957832216963,21.944873727153738,2.21,12.059246281657536,8.499813292282747,6.704871641924319,3.6900454,0.423029175,0.222962524,0.2318898,2.956627255453156,4.2360623520321115,7.497110642941994,POINT (-118.12620911471444 34.325350398018976),-118.12620911471444,34.325350398018976,401,0.02859188371123557,0.521375944755587,0.43265954361734904,0.00872482917369003,0.000598118644989397,0.008049680097148968,GR2,1.5938344870371581,1817.8501436687782,0.002210247502122379,15.06503577725742,0.894234948297784,0.10576505170221709,0.0,0.0,Igneous
Station,2009,stn,stn_10239,Training,CA,0,12,455.439921,2009-12-10 21:14:00,2009-12-11 07:10:00,10.363636899383192,22.53219050535408,2.21,11.953238564179166,10.009715025423588,6.511309086997775,0.0291632,0.566194763,0.205984985,0.24,2.6490663815862616,4.340217251057185,6.638284281277905,POINT (-118.127963421485 34.324455015749315),-118.127963421485,34.324455015749315,402,0.0,0.2969187675070028,0.7030812324929971,0.0,0.0,0.0,GS2,1.8030812324929972,1824.921568627451,0.0022198039215686276,15.0,1.0000000000000016,0.0,0.0,0.0,Igneous
Station,2009,stn,stn_10254,Training,CA,0,12,218.021693,2009-12-10 21:14:00,2009-12-11 07:10:00,10.328944525236093,20.386933732639058,2.21,10.812335781869994,9.308304403756408,7.2115960149111995,0.0309353,0.238090038,0.271593353,0.2399999,2.673147642358052,4.838582213823645,7.72234472609132,POINT (-118.12513051459499 34.32394000888921),-118.12513051459499,34.32394000888921,403,0.0,0.5053191489361702,0.4946808510638298,0.0,0.0,0.0,GR2,1.59468085106383,1823.462765957447,0.002030159574468085,15.0,1.0000000000000338,0.0,0.0,0.0,Igneous
Station,2009,stn,stn_10277,Training,CA,0,12,485.286332,2009-12-10 21:14:00,2009-12-11 07:10:00,10.307468771837323,19.94479835300715,2.21,12.10125199181823,9.543088931817984,7.853310494578112,0.031025,0.433811264,0.232115814,0.24,2.9040665517609265,5.035386470146177,7.6337065493186795,POINT (-118.12843331421426 34.324033613327494),-118.12843331421426,34.324033613327494,404,0.0,0.48179271708683474,0.5182072829131653,0.0,0.0,0.0,GS2,1.618207282913165,1823.6274509803923,0.00205156862745098,15.0,1.0000000000000002,0.0,0.0,0.0,Igneous
Station,2009,stn,stn_10291,Training,CA,0,18,122.158899,2010-01-17 15:46:00,2010-01-18 19:44:00,26.602856246606024,64.2186811357411,2.49,24.461162652395473,20.291524045065472,17.195582981820767,0.3484572,0.47471714,0.243100235,0.1654899,6.34866881276085,11.042368232310713,18.546901470450994,POINT (-118.12303933260952 34.324026838152434),-118.12303933260952,34.324026838152434,405,0.028746465598491987,0.43873704052780393,0.5157869934024505,0.001413760603204524,0.0,0.015315739868049011,GS2,1.628032508491024,1818.334788937409,0.002454868995633188,15.078845220766619,0.9999999999999957,0.0,0.0,0.0,Igneous
Station,2009,stn,stn_10291,Training,CA,0,20,122.158899,2010-01-19 10:41:00,2010-01-19 16:45:00,6.31702532396704,19.11345053314427,3.16,10.728812600450372,9.263093682806268,8.794018816783108,0.3484572,0.47471714,0.243100235,0.1654899,2.5312674059142273,4.461980826686729,8.51476151229702,POINT (-118.12303933260952 34.324026838152434),-118.12303933260952,34.324026838152434,405,0.028746465598491987,0.43873704052780393,0.5157869934024505,0.001413760603204524,0.0,0.015315739868049011,GS2,1.628032508491024,1818.334788937409,0.002454868995633188,15.078845220766619,0.9999999999999957,0.0,0.0,0.0,Igneous
Station,2009,stn,stn_10291,Training,CA,0,12,199.653696,2009-12-10 21:14:00,2009-12-11 07:10:00,9.391249294783625,19.90571763237556,2.21,12.09555888536233,9.929355824106123,7.191189297283231,0.3484572,0.47471714,0.243100235,0.1654899,2.5332942367580022,4.884837537357945,7.781413117954475,POINT (-118.12303933260952 34.324026838152434),-118.12303933260952,34.324026838152434,405,0.028746465598491987,0.43873704052780393,0.5157869934024505,0.001413760603204524,0.0,0.015315739868049011,GS2,1.628032508491024,1818.334788937409,0.002454868995633188,15.078845220766619,0.9999999999999957,0.0,0.0,0.0,Igneous
Station,2009,stn,stn_10417,Training,CA,0,12,578.022843,2009-12-10 21:14:00,2009-12-11 07:10:00,9.7833079337092,22.555319288203776,2.21,11.834214497868754,9.95475357979839,7.776282298094606,0.0298476,0.529922104,0.250732681,0.2399999,2.9743949070455464,4.488347205167844,7.143492612593621,POINT (-118.1279166453115 34.32299005374252),-118.1279166453115,34.32299005374252,406,0.008620689655172414,0.5,0.49137931034482757,0.0,0.0,0.0,GR2,1.5692546583850933,1826.4944099378881,0.0020211552795031057,15.0,1.0000000000000002,0.0,0.0,0.0,Igneous
Station,2009,stn,stn_10562,Training,CA,0,12,580.905713,2009-12-10 21:14:00,2009-12-11 07:10:00,9.678560486905027,20.229363519094772,2.21,11.031438900570118,9.193534512562252,6.513994277282093,0.0469105,0.678598099,0.219746491,0.24,2.777390011974164,4.360623366981219,7.8030668970187875,POINT (-118.12960657830295 34.321351272442605),-118.12960657830295,34.321351272442605,407,0.0,0.7736486486486487,0.22635135135135134,0.0,0.0,0.0,GR2,1.322804054054054,1822.7702702702702,0.0017852195945945943,15.0,1.0000000000000002,0.0,0.0,0.0,Igneous
Station,2009,stn,stn_10707,Training,CA,0,12,705.197255,2009-12-10 21:14:00,2009-12-11 07:10:00,9.645554697224535,20.904230765951482,2.21,10.806331702044679,9.683202826808579,7.429688432688797,0.3126,0.42501194,0.274073059,0.228868,2.846315603118185,4.546949169606303,7.891837710743493,POINT (-118.12803441662192 34.31960729188385),-118.12803441662192,34.31960729188385,408,0.027256740914419694,0.5345838218053928,0.43522860492379833,0.0029308323563892145,0.0,0.0,GR2,1.556538113889726,1821.4191021391985,0.0019889695691473336,15.0,1.0,0.0,0.0,0.0,Igneous
Station,2009,stn,stn_10725,Training,CA,0,12,505.286275,2009-12-10 21:14:00,2009-12-11 07:10:00,9.05423704006548,21.676568961767362,2.21,10.962287028605138,9.58449014110918,7.42495798530623,0.1193429,0.509309464,0.215175736,0.2100161,2.828818356087839,4.409601936395721,7.060045727599541,POINT (-118.12200240748489 34.31961761553789),-118.12200240748489,34.31961761553789,409,0.054474708171206226,0.5276264591439689,0.4178988326848249,0.0,0.0,0.0,GR2,1.5203703703703704,1823.2378600823045,0.00197240329218107,15.0,1.0000000000000062,0.0,0.0,0.0,Igneous
Station,2009,stn,stn_10725,Training,CA,0,18,505.286275,2010-01-17 15:46:00,2010-01-18 19:44:00,28.719773511917918,64.25230831415098,2.49,21.164952394829882,22.67739491188808,20.458260583577,0.1193429,0.509309464,0.215175736,0.2100161,5.951983217034146,10.70026701659231,19.9313092520651,POINT (-118.12200240748489 34.31961761553789),-118.12200240748489,34.31961761553789,409,0.054474708171206226,0.5276264591439689,0.4178988326848249,0.0,0.0,0.0,GR2,1.5203703703703704,1823.2378600823045,0.00197240329218107,15.0,1.0000000000000062,0.0,0.0,0.0,Igneous
Station,2009,stn,stn_10725,Training,CA,0,20,505.286275,2010-01-19 10:41:00,2010-01-19 16:45:00,6.335221378822556,18.318919656182274,3.16,10.115936257494491,8.345135902659049,8.662645693561812,0.1193429,0.509309464,0.215175736,0.2100161,2.7149955435198305,4.766189236875132,9.206316375147455,POINT (-118.12200240748489 34.31961761553789),-118.12200240748489,34.31961761553789,409,0.054474708171206226,0.5276264591439689,0.4178988326848249,0.0,0.0,0.0,GR2,1.5203703703703704,1823.2378600823045,0.00197240329218107,15.0,1.0000000000000062,0.0,0.0,0.0,Igneous
Station,2009,stn,stn_10725,Training,CA,0,23,505.286275,2010-01-21 04:14:00,2010-01-22 23:57:00,44.7265148753385,77.40088399894394,1.96,15.529739794703808,15.386472711660375,13.703308596276983,0.1193429,0.509309464,0.215175736,0.2100161,3.898610698853208,7.8605229101757885,13.686716247063128,POINT (-118.12200240748489 34.31961761553789),-118.12200240748489,34.31961761553789,409,0.054474708171206226,0.5276264591439689,0.4178988326848249,0.0,0.0,0.0,GR2,1.5203703703703704,1823.2378600823045,0.00197240329218107,15.0,1.0000000000000062,0.0,0.0,0.0,Igneous
Station,2009,stn,stn_11008,Training,CA,0,12,1656.01,2009-12-10 21:14:00,2009-12-11 07:10:00,10.227638121393664,24.13420043588607,2.21,12.018998852128638,8.36054281232477,7.074239977956888,0.0395474,0.277914829,0.226443024,0.24,3.0031440737880195,4.861032496907636,6.709218714908104,POINT (-118.1367864117499 34.31779043746037),-118.1367864117499,34.31779043746037,410,0.0,0.4756335282651072,0.5243664717348928,0.0,0.0,0.0,GS2,1.6243664717348931,1823.6705653021443,0.0020571734892787527,15.0,0.9999999999999997,0.0,0.0,0.0,Igneous
Station,2009,stn,stn_11039,Training,CA,0,12,1116.15,2009-12-10 21:14:00,2009-12-11 07:10:00,9.277304222864005,22.490923875734207,2.21,12.070688110947788,9.978647444592266,7.670290803125451,0.0774429,0.544564629,0.430875977,0.2400001,2.545163637074055,4.986310153468963,7.618110207697489,POINT (-118.13077959770554 34.31764314670857),-118.13077959770554,34.31764314670857,411,0.0,0.4377880184331797,0.5622119815668203,0.0,0.0,0.0,GS2,1.6622119815668206,1823.9354838709678,0.0020916129032258063,15.0,1.0000000000000002,0.0,0.0,0.0,Igneous
Station,2009,stn,stn_11167,Training,CA,0,12,1403.99,2009-12-10 21:14:00,2009-12-11 07:10:00,9.236591010771944,21.464756890875098,2.21,12.237236674571793,10.019272104915833,7.466417313654798,0.0294,0.813339691,0.418480682,0.24,2.87430338503867,4.813420239423092,7.8773897898844805,POINT (-118.13238665694784 34.31591491445604),-118.13238665694784,34.31591491445604,412,0.0,0.3355263157894737,0.6644736842105263,0.0,0.0,0.0,GS2,1.7644736842105266,1824.6513157894738,0.002184671052631579,15.0,0.9999999999999998,0.0,0.0,0.0,Igneous
Station,2009,stn,stn_11278,Training,CA,0,12,2388.57,2009-12-10 21:14:00,2009-12-11 07:10:00,9.96116014146852,19.916724744885975,2.21,10.81516631465678,9.20166767459674,6.6355387566121085,0.489525,0.150495148,0.111505562,0.15,2.7044800305516152,4.559826702549134,7.694409058430299,POINT (-118.10374098563523 34.315319731636166),-118.10374098563523,34.315319731636166,413,0.04793893129770992,0.5825954198473282,0.36946564885496186,0.0,0.0,0.0,GR2,1.4868665811417574,1822.7245028864656,0.0019325978191148173,15.0,0.9999999999999994,0.0,0.0,0.0,Igneous
Station,2009,stn,stn_11278,Training,CA,0,18,2388.57,2010-01-17 15:46:00,2010-01-18 19:44:00,30.083587136315813,68.06655537737977,2.49,24.097005522870074,21.158248584453197,17.63160048486945,0.489525,0.150495148,0.111505562,0.15,5.84315624793207,10.903766873527593,17.60639723075854,POINT (-118.10374098563523 34.315319731636166),-118.10374098563523,34.315319731636166,413,0.04793893129770992,0.5825954198473282,0.36946564885496186,0.0,0.0,0.0,GR2,1.4868665811417574,1822.7245028864656,0.0019325978191148173,15.0,0.9999999999999994,0.0,0.0,0.0,Igneous
Station,2009,stn,stn_11278,Training,CA,0,20,2388.57,2010-01-19 10:41:00,2010-01-19 16:45:00,5.698497756986351,19.01782512532391,3.16,10.676777837223087,9.27861764730011,8.011883732491828,0.489525,0.150495148,0.111505562,0.15,2.4706367277139774,4.831718182833302,8.987362272082947,POINT (-118.10374098563523 34.315319731636166),-118.10374098563523,34.315319731636166,413,0.04793893129770992,0.5825954198473282,0.36946564885496186,0.0,0.0,0.0,GR2,1.4868665811417574,1822.7245028864656,0.0019325978191148173,15.0,0.9999999999999994,0.0,0.0,0.0,Igneous
Station,2009,stn,stn_11278,Training,CA,0,23,2388.57,2010-01-21 04:14:00,2010-01-22 23:57:00,43.40796863569366,92.97877467724828,1.96,15.175819985887834,14.437966800203466,12.19822380928111,0.489525,0.150495148,0.111505562,0.15,3.8401240076772476,7.864259626520383,12.713212204006842,POINT (-118.10374098563523 34.315319731636166),-118.10374098563523,34.315319731636166,413,0.04793893129770992,0.5825954198473282,0.36946564885496186,0.0,0.0,0.0,GR2,1.4868665811417574,1822.7245028864656,0.0019325978191148173,15.0,0.9999999999999994,0.0,0.0,0.0,Igneous
Station,2009,stn,stn_11395,Training,CA,0,12,2801.48,2009-12-10 21:14:00,2009-12-11 07:10:00,9.791816974783806,21.02541835608745,2.21,12.0287722830076,8.977342475924992,6.8115997168563185,0.0869348,0.177650414,0.174791397,0.15,2.9035539642665524,4.808964814171997,7.2496786426742785,POINT (-118.09957132529203 34.31643937959987),-118.09957132529203,34.31643937959987,414,0.0,0.703125,0.296875,0.0,0.0,0.0,GR2,1.396875,1822.078125,0.0018501562500000002,15.0,0.9999999999999994,0.0,0.0,0.0,Igneous
Station,2009,stn,stn_11395,Training,CA,0,18,2801.48,2010-01-17 15:46:00,2010-01-18 19:44:00,27.967828657917167,71.19776392387952,2.49,21.87343288917108,19.920599280187822,18.70877706282089,0.0869348,0.177650414,0.174791397,0.15,5.578053702628734,9.641490613691891,18.434922949879425,POINT (-118.09957132529203 34.31643937959987),-118.09957132529203,34.31643937959987,414,0.0,0.703125,0.296875,0.0,0.0,0.0,GR2,1.396875,1822.078125,0.0018501562500000002,15.0,0.9999999999999994,0.0,0.0,0.0,Igneous
Station,2009,stn,stn_11395,Training,CA,0,20,2801.48,2010-01-19 10:41:00,2010-01-19 16:45:00,5.671194003373283,19.834246481595624,3.16,10.915245125513625,8.86829497877825,8.89370979254582,0.0869348,0.177650414,0.174791397,0.15,2.5924974885636156,4.67926320650207,9.39046662083707,POINT (-118.09957132529203 34.31643937959987),-118.09957132529203,34.31643937959987,414,0.0,0.703125,0.296875,0.0,0.0,0.0,GR2,1.396875,1822.078125,0.0018501562500000002,15.0,0.9999999999999994,0.0,0.0,0.0,Igneous
Station,2009,stn,stn_11395,Training,CA,0,23,2801.48,2010-01-21 04:14:00,2010-01-22 23:57:00,42.35489131174973,80.22365180291331,1.96,14.862924593645534,16.564828744394603,12.768680267073877,0.0869348,0.177650414,0.174791397,0.15,4.178809936599081,8.252351178551192,11.924955189248665,POINT (-118.09957132529203 34.31643937959987),-118.09957132529203,34.31643937959987,414,0.0,0.703125,0.296875,0.0,0.0,0.0,GR2,1.396875,1822.078125,0.0018501562500000002,15.0,0.9999999999999994,0.0,0.0,0.0,Igneous
Station,2009,stn,stn_11398,Training,CA,0,18,2971.98,2010-01-17 15:46:00,2010-01-18 19:44:00,26.650339869605762,69.68022581789113,2.49,21.375643204951796,20.3232669101274,19.07506671668616,0.2542273,0.069899225,0.124577499,0.1499999,6.309637355689169,9.532516315586324,19.87640791451221,POINT (-118.0980387775309 34.31559643411875),-118.0980387775309,34.31559643411875,415,0.0,0.5842293906810035,0.4157706093189964,0.0,0.0,0.0,GR2,1.5157706093189964,1822.910394265233,0.0019583512544802868,15.0,1.0000000000000004,0.0,0.0,0.0,Igneous
Station,2009,stn,stn_11398,Training,CA,0,20,2971.98,2010-01-19 10:41:00,2010-01-19 16:45:00,6.502151479132985,20.30016292938215,3.16,10.858270197056973,7.999217187832182,9.152326987377037,0.2542273,0.069899225,0.124577499,0.1499999,2.438135313344899,4.771547820434208,8.68871733285227,POINT (-118.0980387775309 34.31559643411875),-118.0980387775309,34.31559643411875,415,0.0,0.5842293906810035,0.4157706093189964,0.0,0.0,0.0,GR2,1.5157706093189964,1822.910394265233,0.0019583512544802868,15.0,1.0000000000000004,0.0,0.0,0.0,Igneous
Station,2009,stn,stn_11398,Training,CA,0,12,2973.67,2009-12-10 21:14:00,2009-12-11 07:10:00,10.529640039459402,20.224947751485022,2.21,11.258952579940152,9.535834284185453,7.753812394075066,0.2542273,0.069899225,0.124577499,0.1499999,2.816782995936353,4.8392116531606355,7.043263839410768,POINT (-118.0980387775309 34.31559643411875),-118.0980387775309,34.31559643411875,415,0.0,0.5842293906810035,0.4157706093189964,0.0,0.0,0.0,GR2,1.5157706093189964,1822.910394265233,0.0019583512544802868,15.0,1.0000000000000004,0.0,0.0,0.0,Igneous
Station,2009,stn,stn_11460,Training,CA,0,12,2744.31,2009-12-10 21:14:00,2009-12-11 07:10:00,9.787261351815495,22.466555311943434,2.21,11.072131462193212,9.190856414730975,7.4944709658797235,0.5984048,0.055842156,0.007158207,0.1500001,2.935314149555418,4.372460247843873,7.713365932114485,POINT (-118.10021687924437 34.315937600554456),-118.10021687924437,34.315937600554456,416,0.0029265437518290896,0.456540825285338,0.5405326309628329,0.0,0.0,0.0,GS2,1.6420090989140008,1823.7955679483416,0.00207327854417376,15.0,0.9999999999999997,0.0,0.0,0.0,Igneous
Station,2009,stn,stn_11460,Training,CA,0,18,2744.31,2010-01-17 15:46:00,2010-01-18 19:44:00,28.581922727851936,63.002754263022425,2.49,24.490757834381206,19.953489923738687,20.271063974469982,0.5984048,0.055842156,0.007158207,0.1500001,5.839990099257962,9.432341661994032,17.23016226759577,POINT (-118.10021687924437 34.315937600554456),-118.10021687924437,34.315937600554456,416,0.0029265437518290896,0.456540825285338,0.5405326309628329,0.0,0.0,0.0,GS2,1.6420090989140008,1823.7955679483416,0.00207327854417376,15.0,0.9999999999999997,0.0,0.0,0.0,Igneous
Station,2009,stn,stn_11460,Training,CA,0,20,2744.31,2010-01-19 10:41:00,2010-01-19 16:45:00,5.651673461449883,17.30705941943069,3.16,10.106186173820376,8.651963947808213,8.271609220177378,0.5984048,0.055842156,0.007158207,0.1500001,2.748333527543222,4.482130414481235,8.991344337037804,POINT (-118.10021687924437 34.315937600554456),-118.10021687924437,34.315937600554456,416,0.0029265437518290896,0.456540825285338,0.5405326309628329,0.0,0.0,0.0,GS2,1.6420090989140008,1823.7955679483416,0.00207327854417376,15.0,0.9999999999999997,0.0,0.0,0.0,Igneous
Station,2009,stn,stn_11460,Training,CA,0,23,2744.31,2010-01-21 04:14:00,2010-01-22 23:57:00,43.8170836392033,78.05912975423801,1.96,17.1307187152445,16.302031302520582,13.967229112057549,0.5984048,0.055842156,0.007158207,0.1500001,4.19613783526338,7.052794429927618,12.84215553378731,POINT (-118.10021687924437 34.315937600554456),-118.10021687924437,34.315937600554456,416,0.0029265437518290896,0.456540825285338,0.5405326309628329,0.0,0.0,0.0,GS2,1.6420090989140008,1823.7955679483416,0.00207327854417376,15.0,0.9999999999999997,0.0,0.0,0.0,Igneous
Station,2009,stn,stn_11476,Training,CA,0,12,1849.25,2009-12-10 21:14:00,2009-12-11 07:10:00,9.529615080624264,21.918162020255764,2.21,12.235266393631296,9.790672592931733,7.799994299378971,0.6301954,0.191143608,0.160445908,0.15,2.9504259490204157,4.950187557257013,6.933259143167252,POINT (-118.10968083029911 34.314522085498716),-118.10968083029911,34.314522085498716,417,0.02286435685229345,0.7548043203815402,0.22233132276616635,0.0,0.0,0.0,GR2,1.327533735285673,1821.5927361469996,0.0017870556991099631,15.0,1.0000000000000004,0.0,0.0,0.0,Igneous
Station,2009,stn,stn_11476,Training,CA,0,18,1849.25,2010-01-17 15:46:00,2010-01-18 19:44:00,29.995822526745393,75.52580119296802,2.49,25.423142290185634,19.43072077481807,17.24594093251023,0.6301954,0.191143608,0.160445908,0.15,6.114999465869873,10.698439320789651,20.340356711566695,POINT (-118.10968083029911 34.314522085498716),-118.10968083029911,34.314522085498716,417,0.02286435685229345,0.7548043203815402,0.22233132276616635,0.0,0.0,0.0,GR2,1.327533735285673,1821.5927361469996,0.0017870556991099631,15.0,1.0000000000000004,0.0,0.0,0.0,Igneous
Station,2009,stn,stn_11476,Training,CA,0,20,1849.25,2010-01-19 10:41:00,2010-01-19 16:45:00,6.291766590210715,18.837340355093854,3.16,9.937466244742936,9.12583456971307,8.506481411755091,0.6301954,0.191143608,0.160445908,0.15,2.7997536329616803,3.996246613572024,8.21207641404938,POINT (-118.10968083029911 34.314522085498716),-118.10968083029911,34.314522085498716,417,0.02286435685229345,0.7548043203815402,0.22233132276616635,0.0,0.0,0.0,GR2,1.327533735285673,1821.5927361469996,0.0017870556991099631,15.0,1.0000000000000004,0.0,0.0,0.0,Igneous
Station,2009,stn,stn_11476,Training,CA,0,23,1849.25,2010-01-21 04:14:00,2010-01-22 23:57:00,44.900443798803266,78.32455878544157,1.96,15.728022516431345,16.71289661826866,12.513413005586324,0.6301954,0.191143608,0.160445908,0.15,3.9634903997126134,7.135506770036636,14.315423357239554,POINT (-118.10968083029911 34.314522085498716),-118.10968083029911,34.314522085498716,417,0.02286435685229345,0.7548043203815402,0.22233132276616635,0.0,0.0,0.0,GR2,1.327533735285673,1821.5927361469996,0.0017870556991099631,15.0,1.0000000000000004,0.0,0.0,0.0,Igneous
Station,2009,stn,stn_11526,Training,CA,0,18,1448.15,2010-01-17 15:46:00,2010-01-18 19:44:00,25.88288312596717,74.63002644480376,2.49,24.24404586323253,21.982934679849894,18.97725867265872,0.0747429,0.308686066,0.217683075,0.1571436,5.753290523081498,10.658987388443943,18.3902260965799,POINT (-118.11650421520038 34.314798240357106),-118.11650421520038,34.314798240357106,418,0.0,0.7421236872812136,0.25787631271878647,0.0,0.0,0.0,GR2,1.3578763127187865,1821.8051341890316,0.001814667444574096,15.0,1.0000000000000078,0.0,0.0,0.0,Igneous
Station,2009,stn,stn_11526,Training,CA,0,20,1448.15,2010-01-19 10:41:00,2010-01-19 16:45:00,6.047217214198345,19.274102728206493,3.16,11.221321142746946,9.196081585566251,8.802058389519445,0.0747429,0.308686066,0.217683075,0.1571436,2.416317700475,4.423454103920639,8.179612450427983,POINT (-118.11650421520038 34.314798240357106),-118.11650421520038,34.314798240357106,418,0.0,0.7421236872812136,0.25787631271878647,0.0,0.0,0.0,GR2,1.3578763127187865,1821.8051341890316,0.001814667444574096,15.0,1.0000000000000078,0.0,0.0,0.0,Igneous
Station,2009,stn,stn_11526,Training,CA,0,23,1448.15,2010-01-21 04:14:00,2010-01-22 23:57:00,47.988857473934615,82.50018207586629,1.96,16.676195552334928,14.622460736799415,12.43188721483678,0.0747429,0.308686066,0.217683075,0.1571436,3.7885120083857795,7.281190436548943,13.701676834818807,POINT (-118.11650421520038 34.314798240357106),-118.11650421520038,34.314798240357106,418,0.0,0.7421236872812136,0.25787631271878647,0.0,0.0,0.0,GR2,1.3578763127187865,1821.8051341890316,0.001814667444574096,15.0,1.0000000000000078,0.0,0.0,0.0,Igneous
Station,2009,stn,stn_11761,Training,CA,1,12,3728.14,2009-12-10 22:03:00,2009-12-13 04:46:00,59.62291718154681,101.61240150139497,1.7,19.349926800626903,13.046518213636352,10.963831764968516,0.16548,0.455157585,0.155421295,0.24,4.388115011311687,6.853165528966405,10.95442310298302,POINT (-118.25528698048603 34.30919356403181),-118.25528698048603,34.30919356403181,419,0.0,0.6436597110754414,0.3563402889245586,0.0,0.0,0.0,GR2,1.456340288924559,1822.4943820224719,0.0019042696629213488,15.0,1.000000000000001,0.0,0.0,0.0,Igneous
Station,2009,stn,stn_1179,Training,CA,0,12,3976.32,2009-12-10 21:21:00,2009-12-13 05:08:00,51.91324956071683,27.608110037348816,0.52,8.613445843148435,7.295478129471854,5.32659863799982,0.8910556,0.379102058,0.193886093,0.1500001,2.0949869937762133,3.2276660320021646,5.776682877772807,POINT (-118.09339427364057 34.41826031634095),-118.09339427364057,34.41826031634095,420,0.08010309278350515,0.4429896907216495,0.43577319587628865,0.0288659793814433,0.0,0.012268041237113402,GR2,1.725434270985095,1804.5179872240278,0.002421694497366357,15.066681609324219,1.000000000000001,0.0,0.0,0.0,Igneous
