Fire Name,Year,Fire_ID,Fire_SegID,Database,State,UTM_Zone,UTM_X,UTM_Y,Response,StormDate,GaugeDist_m,StormStart,StormEnd,StormDur_H,StormAccum_mm,StormAvgI_mm/h,Peak_I15_mm/h,Peak_I30_mm/h,Peak_I60_mm/h,ContributingArea_km2,PropHM23,dNBR/1000,KF,Acc015_mm,Acc030_mm,Acc060_mm
Coal Seam,2002,cs,cs_1288,Test,CO,13,298621.963,4380325.418,0,2002-09-12 00:00:00,3448.14,2002-09-12 05:11:00,2002-09-13 06:32:00,25.35,7.62,0.3,10.16,6.1,3.05,0.1739,0.887678452,0.860411011,0.33,2.54,3.05,3.05
Coal Seam,2002,cs,cs_322,Test,CO,13,296781.963,4384285.418,1,2002-09-11 00:00:00,2256.55,2002-09-11 04:15:00,2002-09-11 20:44:00,16.483,8.38,0.51,23.37,11.68,5.84,0.0585,0.743796005,0.556684876,0.17,5.8425,5.84,5.84
Coal Seam,2002,cs,cs_322,Test,CO,13,296781.963,4384285.418,0,2002-09-12 00:00:00,2256.55,2002-09-12 05:16:00,2002-09-13 06:30:00,25.25,5.08,0.2,5.08,3.05,1.78,0.0585,0.743796005,0.556684876,0.17,1.27,1.525,1.78
Coal Seam,2002,cs,cs_322,Test,CO,13,296781.963,4384285.418,1,2002-09-17 00:00:00,2256.55,2002-09-17 02:23:00,2002-09-17 03:41:00,1.317,6.6,5.02,13.21,9.65,6.1,0.0585,0.743796005,0.556684876,0.17,3.3025,4.825,6.1
Coal Seam,2002,cs,cs_322,Test,CO,13,296781.963,4384285.418,1,2002-09-07 00:00:00,2256.55,2002-09-07 20:20:00,2002-09-07 23:10:00,2.85,12.95,4.55,23.37,18.8,12.19,0.0585,0.743796005,0.556684876,0.17,5.8425,9.4,12.19
Coal Seam,2002,cs,cs_335,Test,CO,13,296721.963,4384260.418,1,2002-09-11 00:00:00,2150.84,2002-09-11 04:15:00,2002-09-11 20:44:00,16.483,8.38,0.51,23.37,11.68,5.84,0.06834,0.788597565,0.614062317,0.1699999,5.8425,5.84,5.84
Coal Seam,2002,cs,cs_335,Test,CO,13,296721.963,4384260.418,0,2002-09-12 00:00:00,2150.84,2002-09-12 05:16:00,2002-09-13 06:30:00,25.25,5.08,0.2,5.08,3.05,1.78,0.06834,0.788597565,0.614062317,0.1699999,1.27,1.525,1.78
Coal Seam,2002,cs,cs_335,Test,CO,13,296721.963,4384260.418,1,2002-09-17 00:00:00,2150.84,2002-09-17 02:23:00,2002-09-17 03:41:00,1.317,6.6,5.02,13.21,9.65,6.1,0.06834,0.788597565,0.614062317,0.1699999,3.3025,4.825,6.1
Coal Seam,2002,cs,cs_335,Test,CO,13,296721.963,4384260.418,1,2002-09-07 00:00:00,2150.84,2002-09-07 20:20:00,2002-09-07 23:10:00,2.85,12.95,4.55,23.37,18.8,12.19,0.06834,0.788597565,0.614062317,0.1699999,5.8425,9.4,12.19
Coal Seam,2002,cs,cs_353,Test,CO,13,296531.963,4384147.918,1,2002-09-11 00:00:00,1849.88,2002-09-11 04:15:00,2002-09-11 20:44:00,16.483,8.38,0.51,23.37,11.68,5.84,0.0350105,0.686543579,0.519352966,0.17,5.8425,5.84,5.84
Coal Seam,2002,cs,cs_353,Test,CO,13,296531.963,4384147.918,0,2002-09-12 00:00:00,1849.88,2002-09-12 05:16:00,2002-09-13 06:30:00,25.25,5.08,0.2,5.08,3.05,1.78,0.0350105,0.686543579,0.519352966,0.17,1.27,1.525,1.78
Coal Seam,2002,cs,cs_353,Test,CO,13,296531.963,4384147.918,1,2002-09-17 00:00:00,1849.88,2002-09-17 02:23:00,2002-09-17 03:41:00,1.317,6.6,5.02,13.21,9.65,6.1,0.0350105,0.686543579,0.519352966,0.17,3.3025,4.825,6.1
Coal Seam,2002,cs,cs_353,Test,CO,13,296531.963,4384147.918,1,2002-09-07 00:00:00,1849.88,2002-09-07 20:20:00,2002-09-07 23:10:00,2.85,12.95,4.55,23.37,18.8,12.19,0.0350105,0.686543579,0.519352966,0.17,5.8425,9.4,12.19
Coal Seam,2002,cs,cs_372,Test,CO,13,296001.963,4384080.418,0,2002-09-11 00:00:00,1497.69,2002-09-11 04:15:00,2002-09-11 20:44:00,16.483,8.38,0.51,23.37,11.68,5.84,0.07835,0.240839062,0.381964722,0.17,5.8425,5.84,5.84
Coal Seam,2002,cs,cs_372,Test,CO,13,296001.963,4384080.418,0,2002-09-12 00:00:00,1497.69,2002-09-12 05:16:00,2002-09-13 06:30:00,25.25,5.08,0.2,5.08,3.05,1.78,0.07835,0.240839062,0.381964722,0.17,1.27,1.525,1.78
Coal Seam,2002,cs,cs_378,Test,CO,13,296611.963,4383920.418,0,2002-09-11 00:00:00,1643.44,2002-09-11 04:15:00,2002-09-11 20:44:00,16.483,8.38,0.51,23.37,11.68,5.84,0.0906818,0.161401119,0.717865662,0.17,5.8425,5.84,5.84
Coal Seam,2002,cs,cs_378,Test,CO,13,296611.963,4383920.418,0,2002-09-12 00:00:00,1643.44,2002-09-12 05:16:00,2002-09-13 06:30:00,25.25,5.08,0.2,5.08,3.05,1.78,0.0906818,0.161401119,0.717865662,0.17,1.27,1.525,1.78
Coal Seam,2002,cs,cs_399,Test,CO,13,296064.463,4383817.918,0,2002-09-11 00:00:00,1230.37,2002-09-11 04:15:00,2002-09-11 20:44:00,16.483,8.38,0.51,23.37,11.68,5.84,0.059025,0.344437637,0.44152002,0.17,5.8425,5.84,5.84
Coal Seam,2002,cs,cs_399,Test,CO,13,296064.463,4383817.918,0,2002-09-12 00:00:00,1230.37,2002-09-12 05:16:00,2002-09-13 06:30:00,25.25,5.08,0.2,5.08,3.05,1.78,0.059025,0.344437637,0.44152002,0.17,1.27,1.525,1.78
Coal Seam,2002,cs,cs_401,Test,CO,13,296606.963,4383845.418,0,2002-09-11 00:00:00,1572.66,2002-09-11 04:15:00,2002-09-11 20:44:00,16.483,8.38,0.51,23.37,11.68,5.84,0.4496318,0.086638651,0.461780945,0.1714376,5.8425,5.84,5.84
Coal Seam,2002,cs,cs_401,Test,CO,13,296606.963,4383845.418,0,2002-09-12 00:00:00,1572.66,2002-09-12 05:16:00,2002-09-13 06:30:00,25.25,5.08,0.2,5.08,3.05,1.78,0.4496318,0.086638651,0.461780945,0.1714376,1.27,1.525,1.78
Coal Seam,2002,cs,cs_430,Test,CO,13,296498.213,4383636.668,0,2002-09-11 00:00:00,1376.31,2002-09-11 04:15:00,2002-09-11 20:44:00,16.483,8.38,0.51,23.37,11.68,5.84,1.3006077,0.117398777,0.546273438,0.1779264,5.8425,5.84,5.84
Coal Seam,2002,cs,cs_430,Test,CO,13,296498.213,4383636.668,0,2002-09-12 00:00:00,1376.31,2002-09-12 05:16:00,2002-09-13 06:30:00,25.25,5.08,0.2,5.08,3.05,1.78,1.3006077,0.117398777,0.546273438,0.1779264,1.27,1.525,1.78
Coal Seam,2002,cs,cs_431,Test,CO,13,296165.713,4383606.668,0,2002-09-11 00:00:00,1038.05,2002-09-11 04:15:00,2002-09-11 20:44:00,16.483,8.38,0.51,23.37,11.68,5.84,2.0850599,0.622385979,0.553352356,0.192437,5.8425,5.84,5.84
Coal Seam,2002,cs,cs_431,Test,CO,13,296165.713,4383606.668,0,2002-09-12 00:00:00,1038.05,2002-09-12 05:16:00,2002-09-13 06:30:00,25.25,5.08,0.2,5.08,3.05,1.78,2.0850599,0.622385979,0.553352356,0.192437,1.27,1.525,1.78
Coal Seam,2002,cs,cs_436,Test,CO,13,296089.463,4383540.418,0,2002-09-11 00:00:00,954.720855,2002-09-11 04:15:00,2002-09-11 20:44:00,16.483,8.38,0.51,23.37,11.68,5.84,0.5661895,0.705399017,0.629884094,0.175881,5.8425,5.84,5.84
Coal Seam,2002,cs,cs_436,Test,CO,13,296089.463,4383540.418,0,2002-09-12 00:00:00,954.720855,2002-09-12 05:16:00,2002-09-13 06:30:00,25.25,5.08,0.2,5.08,3.05,1.78,0.5661895,0.705399017,0.629884094,0.175881,1.27,1.525,1.78
Coal Seam,2002,cs,cs_450,Test,CO,13,296486.963,4383420.418,0,2002-09-11 00:00:00,1207.89,2002-09-11 04:15:00,2002-09-11 20:44:00,16.483,8.38,0.51,23.37,11.68,5.84,1.0742046,0.18169241,0.623940613,0.1745758,5.8425,5.84,5.84
Coal Seam,2002,cs,cs_450,Test,CO,13,296486.963,4383420.418,0,2002-09-12 00:00:00,1207.89,2002-09-12 05:16:00,2002-09-13 06:30:00,25.25,5.08,0.2,5.08,3.05,1.78,1.0742046,0.18169241,0.623940613,0.1745758,1.27,1.525,1.78
Coal Seam,2002,cs,cs_472,Test,CO,13,296284.463,4383297.918,0,2002-09-11 00:00:00,865.48368,2002-09-11 04:15:00,2002-09-11 20:44:00,16.483,8.38,0.51,23.37,11.68,5.84,1.9062867,0.718504562,0.640730957,0.1769435,5.8425,5.84,5.84
Coal Seam,2002,cs,cs_472,Test,CO,13,296284.463,4383297.918,0,2002-09-12 00:00:00,865.48368,2002-09-12 05:16:00,2002-09-13 06:30:00,25.25,5.08,0.2,5.08,3.05,1.78,1.9062867,0.718504562,0.640730957,0.1769435,1.27,1.525,1.78
Coal Seam,2002,cs,cs_490,Test,CO,13,296291.963,4383130.418,0,2002-08-05 00:00:00,828.880141,2002-08-05 06:32:00,2002-08-05 21:50:00,15.317,10.67,0.7,36.58,18.29,9.4,1.5109684,0.681281509,0.587880676,0.175462,9.145,9.145,9.4
Coal Seam,2002,cs,cs_490,Test,CO,13,296291.963,4383130.418,0,2002-09-11 00:00:00,828.880141,2002-09-11 04:15:00,2002-09-11 20:44:00,16.483,8.38,0.51,23.37,11.68,5.84,1.5109684,0.681281509,0.587880676,0.175462,5.8425,5.84,5.84
Coal Seam,2002,cs,cs_490,Test,CO,13,296291.963,4383130.418,0,2002-09-12 00:00:00,828.880141,2002-09-12 05:16:00,2002-09-13 06:30:00,25.25,5.08,0.2,5.08,3.05,1.78,1.5109684,0.681281509,0.587880676,0.175462,1.27,1.525,1.78
Coal Seam,2002,cs,cs_543,Test,CO,13,296091.963,4382710.418,0,2002-10-02 00:00:00,558.768668,2002-10-02 19:13:00,2002-10-03 07:15:00,12.05,27.94,2.32,15.24,13.21,9.65,0.52456,0.587621346,0.645115173,0.1699999,3.81,6.605,9.65
Coal Seam,2002,cs,cs_543,Test,CO,13,296091.963,4382710.418,1,2002-08-05 00:00:00,558.768668,2002-08-05 06:32:00,2002-08-05 21:50:00,15.317,10.67,0.7,36.58,18.29,9.4,0.52456,0.587621346,0.645115173,0.1699999,9.145,9.145,9.4
Coal Seam,2002,cs,cs_543,Test,CO,13,296091.963,4382710.418,0,2002-09-11 00:00:00,558.768668,2002-09-11 04:15:00,2002-09-11 20:44:00,16.483,8.38,0.51,23.37,11.68,5.84,0.52456,0.587621346,0.645115173,0.1699999,5.8425,5.84,5.84
Coal Seam,2002,cs,cs_543,Test,CO,13,296091.963,4382710.418,0,2002-09-12 00:00:00,558.768668,2002-09-12 05:16:00,2002-09-13 06:30:00,25.25,5.08,0.2,5.08,3.05,1.78,0.52456,0.587621346,0.645115173,0.1699999,1.27,1.525,1.78
Coal Seam,2002,cs,cs_552,Test,CO,13,296176.963,4382755.418,1,2002-08-05 00:00:00,759.775027,2002-08-05 06:32:00,2002-08-05 21:50:00,15.317,10.67,0.7,36.58,18.29,9.4,0.04626,0.387358055,0.503541443,0.17,9.145,9.145,9.4
Coal Seam,2002,cs,cs_552,Test,CO,13,296176.963,4382755.418,0,2002-09-11 00:00:00,759.775027,2002-09-11 04:15:00,2002-09-11 20:44:00,16.483,8.38,0.51,23.37,11.68,5.84,0.04626,0.387358055,0.503541443,0.17,5.8425,5.84,5.84
Coal Seam,2002,cs,cs_552,Test,CO,13,296176.963,4382755.418,0,2002-09-12 00:00:00,759.775027,2002-09-12 05:16:00,2002-09-13 06:30:00,25.25,5.08,0.2,5.08,3.05,1.78,0.04626,0.387358055,0.503541443,0.17,1.27,1.525,1.78
Coal Seam,2002,cs,cs_557,Test,CO,13,296004.463,4382580.418,0,2002-10-02 00:00:00,473.104463,2002-10-02 19:07:00,2002-10-03 05:47:00,10.667,21.59,2.02,10.16,8.13,6.35,0.027444,0.543432236,0.651393127,0.260501,2.54,4.065,6.35
Coal Seam,2002,cs,cs_557,Test,CO,13,296004.463,4382580.418,1,2002-08-05 00:00:00,473.104463,2002-08-05 06:45:00,2002-08-05 21:40:00,14.933,9.91,0.66,33.53,17.27,8.64,0.027444,0.543432236,0.651393127,0.260501,8.3825,8.635,8.64
Coal Seam,2002,cs,cs_557,Test,CO,13,296004.463,4382580.418,0,2002-09-11 00:00:00,473.104463,2002-09-11 04:29:00,2002-09-11 20:19:00,15.85,7.37,0.46,19.3,9.65,4.83,0.027444,0.543432236,0.651393127,0.260501,4.825,4.825,4.83
Coal Seam,2002,cs,cs_557,Test,CO,13,296004.463,4382580.418,0,2002-09-12 00:00:00,473.104463,2002-09-12 05:08:00,2002-09-13 06:09:00,25.033,4.57,0.18,3.05,2.03,1.02,0.027444,0.543432236,0.651393127,0.260501,0.7625,1.015,1.02
Coal Seam,2002,cs,cs_609,Test,CO,13,296111.963,4382390.418,0,2002-08-05 00:00:00,639.868285,2002-08-05 06:45:00,2002-08-05 21:40:00,14.933,9.91,0.66,33.53,17.27,8.64,0.0583125,0.301870842,0.652141541,0.3223613,8.3825,8.635,8.64
Coal Seam,2002,cs,cs_609,Test,CO,13,296111.963,4382390.418,0,2002-09-11 00:00:00,639.868285,2002-09-11 04:29:00,2002-09-11 20:19:00,15.85,7.37,0.46,19.3,9.65,4.83,0.0583125,0.301870842,0.652141541,0.3223613,4.825,4.825,4.83
Coal Seam,2002,cs,cs_609,Test,CO,13,296111.963,4382390.418,0,2002-09-12 00:00:00,639.868285,2002-09-12 05:08:00,2002-09-13 06:09:00,25.033,4.57,0.18,3.05,2.03,1.02,0.0583125,0.301870842,0.652141541,0.3223613,0.7625,1.015,1.02
Coal Seam,2002,cs,cs_635,Test,CO,13,292661.963,4382260.418,0,2002-09-11 00:00:00,3987.29,2002-09-11 04:29:00,2002-09-11 20:19:00,15.85,7.37,0.46,19.3,9.65,4.83,2.4233956,0.003136103,0.135432953,0.1862742,4.825,4.825,4.83
Coal Seam,2002,cs,cs_635,Test,CO,13,292661.963,4382260.418,0,2002-09-12 00:00:00,3987.29,2002-09-12 05:08:00,2002-09-13 06:09:00,25.033,4.57,0.18,3.05,2.03,1.02,2.4233956,0.003136103,0.135432953,0.1862742,0.7625,1.015,1.02
Coal Seam,2002,cs,cs_649,Test,CO,13,292896.963,4382080.418,0,2002-09-11 00:00:00,3677.62,2002-09-11 04:29:00,2002-09-11 20:19:00,15.85,7.37,0.46,19.3,9.65,4.83,7.4286041,0.018586514,0.199569992,0.2036364,4.825,4.825,4.83
Coal Seam,2002,cs,cs_649,Test,CO,13,292896.963,4382080.418,0,2002-09-12 00:00:00,3677.62,2002-09-12 05:08:00,2002-09-13 06:09:00,25.033,4.57,0.18,3.05,2.03,1.02,7.4286041,0.018586514,0.199569992,0.2036364,0.7625,1.015,1.02
Coal Seam,2002,cs,cs_669,Test,CO,13,293241.963,4381920.418,0,2002-09-11 00:00:00,3304.68,2002-09-11 04:29:00,2002-09-11 20:19:00,15.85,7.37,0.46,19.3,9.65,4.83,0.4841385,0.128048353,0.311480804,0.2392458,4.825,4.825,4.83
Coal Seam,2002,cs,cs_669,Test,CO,13,293241.963,4381920.418,0,2002-09-12 00:00:00,3304.68,2002-09-12 05:08:00,2002-09-13 06:09:00,25.033,4.57,0.18,3.05,2.03,1.02,0.4841385,0.128048353,0.311480804,0.2392458,0.7625,1.015,1.02
Coal Seam,2002,cs,cs_675,Test,CO,13,292721.963,4381970.418,0,2002-09-11 00:00:00,3831.19,2002-09-11 04:29:00,2002-09-11 20:19:00,15.85,7.37,0.46,19.3,9.65,4.83,0.2196818,0.522286263,0.628875305,0.33,4.825,4.825,4.83
